landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility,label
0.5638359189033508,0.34373295307159424,-0.14881925284862518,0.9998213648796082,0.567818284034729,0.3392786979675293,-0.13181598484516144,0.9997214674949646,0.57015061378479,0.33981001377105713,-0.1320282369852066,0.9996628761291504,0.5724449753761292,0.34041815996170044,-0.1320023089647293,0.9997566342353821,0.5617744326591492,0.3387729525566101,-0.1385786086320877,0.9997636675834656,0.5598058700561523,0.3389507830142975,-0.13877713680267334,0.9997907280921936,0.5579003095626831,0.33911335468292236,-0.13892807066440582,0.9998186230659485,0.5758099555969238,0.3440438508987427,-0.04499252513051033,0.9997276663780212,0.5560621619224548,0.3430192768573761,-0.0755641907453537,0.9993106126785278,0.5670579671859741,0.3510342836380005,-0.11559076607227325,0.9996793270111084,0.5608398914337158,0.3510866165161133,-0.12539397180080414,0.9995998740196228,0.5865756869316101,0.3881874084472656,0.03175950422883034,0.9999114274978638,0.5356021523475647,0.37873411178588867,-0.07933000475168228,0.9997031092643738,0.5849871635437012,0.4284817576408386,0.056979112327098846,0.7617517709732056,0.5295191407203674,0.4133227467536926,-0.19142697751522064,0.9652170538902283,0.6066261529922485,0.44943684339523315,-0.023290613666176796,0.915934681892395,0.5669991970062256,0.4043106436729431,-0.337625652551651,0.9557751417160034,0.6116657257080078,0.46047982573509216,-0.037613727152347565,0.9110404253005981,0.5772480368614197,0.40254148840904236,-0.3819459080696106,0.915887176990509,0.6142747402191162,0.45913583040237427,-0.06238903850317001,0.9245194792747498,0.5782869458198547,0.3976214826107025,-0.3747430145740509,0.9122158885002136,0.6112874746322632,0.45516934990882874,-0.03478492796421051,0.9034896492958069,0.5757406949996948,0.3987025022506714,-0.33911556005477905,0.8418413400650024,0.5666698217391968,0.4751826822757721,0.033784814178943634,0.9999638795852661,0.5370970964431763,0.4720092713832855,-0.033896058797836304,0.9999420642852783,0.5635011196136475,0.5363258123397827,0.058589767664670944,0.9763993620872498,0.5206091403961182,0.5308050513267517,0.001856838003732264,0.9529827833175659,0.5596364736557007,0.5988251566886902,0.19839447736740112,0.9888628721237183,0.5021188259124756,0.571552574634552,0.19503551721572876,0.9384682178497314,0.5527930855751038,0.6065323352813721,0.2072269171476364,0.9074465036392212,0.5020738244056702,0.5749026536941528,0.2115592509508133,0.5774191617965698,0.5693095326423645,0.6185047030448914,0.120743528008461,0.9816640615463257,0.4967142641544342,0.5980038046836853,0.14008349180221558,0.9018586874008179,clear
0.5652913451194763,0.3445379137992859,-0.15540747344493866,0.9997798800468445,0.5690919160842896,0.3394928574562073,-0.1379294991493225,0.999656081199646,0.5713940858840942,0.3401183485984802,-0.13814160227775574,0.9995861649513245,0.5736316442489624,0.34079498052597046,-0.13811340928077698,0.9996839761734009,0.5629469156265259,0.3384254574775696,-0.14592130482196808,0.9997181296348572,0.5608986020088196,0.338409423828125,-0.1461227387189865,0.9997606873512268,0.5588444471359253,0.3384690284729004,-0.14627531170845032,0.9997896552085876,0.5763607621192932,0.3442501425743103,-0.048195090144872665,0.9996538162231445,0.5561858415603638,0.3423309922218323,-0.08438992500305176,0.9992614388465881,0.5681588649749756,0.35161715745925903,-0.12095353752374649,0.999549925327301,0.5618352890014648,0.3517094552516937,-0.13236315548419952,0.9994908571243286,0.5852283239364624,0.3889084458351135,0.03126009926199913,0.999870777130127,0.5355413556098938,0.37723368406295776,-0.08733148872852325,0.9996366500854492,0.5833362340927124,0.42968815565109253,0.05701344460248947,0.7096193432807922,0.5299188494682312,0.413184255361557,-0.20014658570289612,0.969870388507843,0.6059455871582031,0.4492587149143219,-0.023626698181033134,0.894537627696991,0.5695843696594238,0.4032518267631531,-0.3413211405277252,0.9620444178581238,0.612123429775238,0.4601908326148987,-0.037408068776130676,0.8912367224693298,0.5801876187324524,0.40284258127212524,-0.38502976298332214,0.92523193359375,0.6148945093154907,0.45911964774131775,-0.06264792382717133,0.9077484011650085,0.5811688899993896,0.3960316777229309,-0.37691232562065125,0.9213348031044006,0.6116534471511841,0.45517387986183167,-0.03545190021395683,0.8860869407653809,0.5781872272491455,0.39727967977523804,-0.34222546219825745,0.8551802039146423,0.5662686228752136,0.47425776720046997,0.035034626722335815,0.9999542236328125,0.5363976955413818,0.4709389805793762,-0.03514630347490311,0.9999301433563232,0.5636683702468872,0.5358408093452454,0.058709364384412766,0.9818193912506104,0.5205444097518921,0.5308639407157898,0.007849430665373802,0.9565695524215698,0.5597694516181946,0.5981761813163757,0.1904294639825821,0.9910994172096252,0.5018368363380432,0.5724285840988159,0.19127503037452698,0.9516886472702026,0.5538776516914368,0.6051636934280396,0.19839251041412354,0.9229593873023987,0.5009422302246094,0.5760129690170288,0.20660074055194855,0.620491087436676,0.5683581829071045,0.6179764866828918,0.11125590652227402,0.9847413897514343,0.49604105949401855,0.5987565517425537,0.13321316242218018,0.9172768592834473,clear
0.565062403678894,0.34421369433403015,-0.1214078813791275,0.9998255372047424,0.5690053105354309,0.3398034870624542,-0.10488329827785492,0.9997170567512512,0.5712143182754517,0.34037598967552185,-0.10508076101541519,0.9996756315231323,0.573332667350769,0.3409963846206665,-0.10505298525094986,0.9997701048851013,0.5631510615348816,0.338870644569397,-0.11160163581371307,0.9997469782829285,0.5614385008811951,0.3388679027557373,-0.11178179085254669,0.9997789263725281,0.5598203539848328,0.33889198303222656,-0.11190927028656006,0.9998102784156799,0.5757696032524109,0.3443746566772461,-0.022657223045825958,0.9997441172599792,0.5577607750892639,0.3427228331565857,-0.052898384630680084,0.9992790818214417,0.5680043697357178,0.35145244002342224,-0.08991760015487671,0.999705970287323,0.5622113943099976,0.3512181341648102,-0.09963051229715347,0.9996147155761719,0.5863624215126038,0.3886268436908722,0.045731574296951294,0.9999390840530396,0.5363495945930481,0.37787681818008423,-0.05808531492948532,0.9997069239616394,0.5849958658218384,0.42841237783432007,0.055258382111787796,0.8577312231063843,0.5274834632873535,0.41415128111839294,-0.16823889315128326,0.9599034786224365,0.6066207885742188,0.4489395022392273,-0.041702836751937866,0.9611114859580994,0.564132571220398,0.4027155041694641,-0.3136274814605713,0.951691746711731,0.6121202707290649,0.46041974425315857,-0.05920169875025749,0.9553529024124146,0.5751127600669861,0.40168219804763794,-0.3569004535675049,0.9139726161956787,0.6148461103439331,0.4591473639011383,-0.08286366611719131,0.9625834822654724,0.5761311650276184,0.39592766761779785,-0.3504774272441864,0.9107582569122314,0.6120662689208984,0.4551617503166199,-0.0533871129155159,0.9489918947219849,0.5735982060432434,0.39700210094451904,-0.3155485689640045,0.8412259817123413,0.5648259520530701,0.47311562299728394,0.03318837657570839,0.9999771118164062,0.5354610085487366,0.4689404368400574,-0.03327551111578941,0.99996018409729,0.5643476247787476,0.538044273853302,0.04754418134689331,0.9835161566734314,0.5207110643386841,0.5296446681022644,-0.02115720696747303,0.9735320210456848,0.5610076189041138,0.5977876782417297,0.1896357238292694,0.9910026788711548,0.50137859582901,0.5743889808654785,0.16355526447296143,0.9637123346328735,0.5544471144676208,0.6051523685455322,0.19861871004104614,0.911980152130127,0.5008146166801453,0.5782502293586731,0.1790585070848465,0.6453921794891357,0.5695550441741943,0.6190177798271179,0.111001156270504,0.9861251711845398,0.4959874749183655,0.5996781587600708,0.10283283144235611,0.9403331875801086,clear
0.5895403027534485,0.3520287871360779,-0.0780542865395546,0.9983433485031128,0.5901392698287964,0.3452599346637726,-0.06281807273626328,0.9975209832191467,0.5905091166496277,0.3453960418701172,-0.0629899725317955,0.9966153502464294,0.5909400582313538,0.34564608335494995,-0.06295624375343323,0.9977002739906311,0.5865328311920166,0.3441016674041748,-0.0804494321346283,0.9986039996147156,0.5844525098800659,0.34359297156333923,-0.08063291758298874,0.9988921284675598,0.5823095440864563,0.34325194358825684,-0.08074638992547989,0.9992024302482605,0.5874937176704407,0.347289115190506,0.012241402640938759,0.9975881576538086,0.5760167241096497,0.34446844458580017,-0.068631112575531,0.9978581070899963,0.5879660248756409,0.35793375968933105,-0.04776671528816223,0.9966492056846619,0.5836634635925293,0.35779672861099243,-0.07225943356752396,0.9970780611038208,0.5854897499084473,0.3816823363304138,0.08288625627756119,0.9993948936462402,0.5556483268737793,0.3693697452545166,-0.10345540195703506,0.9996339082717896,0.5994728207588196,0.41055092215538025,0.11342811584472656,0.18688064813613892,0.5824124217033386,0.38614100217819214,-0.1891155242919922,0.9573771953582764,0.6091442704200745,0.4332358241081238,0.04486735165119171,0.17652861773967743,0.623505711555481,0.39128321409225464,-0.239765927195549,0.9099697470664978,0.6109583973884583,0.44143056869506836,0.037544526159763336,0.22355099022388458,0.6333988904953003,0.3920536935329437,-0.27410203218460083,0.8559085130691528,0.6105470657348633,0.4390110969543457,0.01582041196525097,0.24001915752887726,0.6354721784591675,0.3904901146888733,-0.2639649212360382,0.8388495445251465,0.6096868515014648,0.4355838894844055,0.03435762971639633,0.22758854925632477,0.6308799982070923,0.3908148407936096,-0.237759068608284,0.7286568284034729,0.5735063552856445,0.479461133480072,0.052369363605976105,0.9999804496765137,0.5511388778686523,0.47775357961654663,-0.052438877522945404,0.9999839067459106,0.5613733530044556,0.5429438948631287,0.10633790493011475,0.8110849261283875,0.5485438108444214,0.5449166297912598,-0.049749381840229034,0.9553090333938599,0.555892288684845,0.6052300930023193,0.2097587287425995,0.9209641218185425,0.542718768119812,0.6135367751121521,0.028011750429868698,0.9731929302215576,0.5516812801361084,0.6123571395874023,0.21512210369110107,0.7461638450622559,0.5399330258369446,0.6215015649795532,0.03220641240477562,0.7833707332611084,0.5658578276634216,0.6279392838478088,0.14354123175144196,0.913865864276886,0.5480984449386597,0.6369361281394958,-0.04972788318991661,0.9462795257568359,clear
0.5866082310676575,0.35198721289634705,-0.086113840341568,0.9997039437294006,0.5883501172065735,0.3451758921146393,-0.0698975995182991,0.9995598196983337,0.5892103910446167,0.34554535150527954,-0.0700802132487297,0.9993763566017151,0.5900501012802124,0.3460204005241394,-0.07004351168870926,0.9995556473731995,0.583831250667572,0.343756765127182,-0.0864238366484642,0.9997355341911316,0.5816748142242432,0.34334826469421387,-0.08659824728965759,0.9997907280921936,0.5795129537582397,0.3432093560695648,-0.0867059975862503,0.9998314380645752,0.5880208611488342,0.3486747741699219,0.009300516918301582,0.9995465874671936,0.5746021270751953,0.34508347511291504,-0.06696899980306625,0.9995076656341553,0.5865521430969238,0.35856834053993225,-0.05473070219159126,0.9992786049842834,0.581254780292511,0.357950896024704,-0.07784822583198547,0.9993195533752441,0.5881678462028503,0.38397568464279175,0.08295682817697525,0.9997782111167908,0.5550362467765808,0.3687495291233063,-0.10716696083545685,0.9998903274536133,0.5987467765808105,0.42126089334487915,0.11945165693759918,0.37523820996284485,0.5834916830062866,0.385852575302124,-0.21573320031166077,0.984956681728363,0.607679545879364,0.45883306860923767,0.05975223705172539,0.362209290266037,0.6252684593200684,0.39190781116485596,-0.2979247570037842,0.9761942625045776,0.608180820941925,0.472332626581192,0.054301194846630096,0.3855217695236206,0.6349231004714966,0.39307159185409546,-0.3383171856403351,0.956813395023346,0.6086339354515076,0.47177067399024963,0.029360730201005936,0.4129881262779236,0.6372617483139038,0.3917899429798126,-0.3268947899341583,0.9515723586082458,0.6049944162368774,0.46561869978904724,0.04851088672876358,0.39848703145980835,0.6326726675033569,0.3919990360736847,-0.2962746322154999,0.9018464684486389,0.5736174583435059,0.4774342179298401,0.05537497252225876,0.9999822378158569,0.5504876971244812,0.47514429688453674,-0.05544479563832283,0.9999861717224121,0.5624870657920837,0.5411096215248108,0.10516414791345596,0.844390869140625,0.5502415299415588,0.5435620546340942,-0.059323083609342575,0.9741195440292358,0.5565759539604187,0.6049163341522217,0.21408876776695251,0.9320443868637085,0.5427350401878357,0.6129734516143799,0.018680883571505547,0.9795135855674744,0.5511727929115295,0.6126534342765808,0.21993300318717957,0.8198716640472412,0.5393509864807129,0.6206532716751099,0.02287481166422367,0.8304840326309204,0.5690156817436218,0.627315104007721,0.14776349067687988,0.9326208829879761,0.549626886844635,0.6391060948371887,-0.06194246560335159,0.9616801738739014,clear
0.580384373664856,0.37177562713623047,-0.07471155375242233,0.9946181178092957,0.5832514762878418,0.3651319742202759,-0.06170959398150444,0.991061270236969,0.58495032787323,0.3640914857387543,-0.06184244900941849,0.9853571057319641,0.5865139961242676,0.36303892731666565,-0.06180228665471077,0.9882996082305908,0.5775167942047119,0.3658429682254791,-0.07351592183113098,0.9966393709182739,0.5754856467247009,0.3652181625366211,-0.07368139922618866,0.9974647760391235,0.5736433863639832,0.3643339276313782,-0.07380224019289017,0.998404324054718,0.5849113464355469,0.36153075098991394,0.007268981542438269,0.9878012537956238,0.5707484483718872,0.36214783787727356,-0.04687967896461487,0.9961593151092529,0.5813637375831604,0.37556517124176025,-0.04641473665833473,0.9839245080947876,0.5765813589096069,0.37521588802337646,-0.0631781816482544,0.9906988739967346,0.5870009660720825,0.38797515630722046,0.057729773223400116,0.9984773993492126,0.5569483041763306,0.37623336911201477,-0.071822889149189,0.9997709393501282,0.5864988565444946,0.39946556091308594,0.06350922584533691,0.1953713446855545,0.582207977771759,0.38695359230041504,-0.18148234486579895,0.9728797674179077,0.5682898759841919,0.3837624788284302,0.026673531159758568,0.11530324071645737,0.6230425834655762,0.3905109465122223,-0.26276466250419617,0.9809180498123169,0.5567564368247986,0.37888020277023315,0.019958822056651115,0.12692511081695557,0.6348466873168945,0.3915911912918091,-0.29890429973602295,0.9613937139511108,0.5597892999649048,0.3745959997177124,0.013379412703216076,0.12707112729549408,0.6361781358718872,0.3910045623779297,-0.28385111689567566,0.9563209414482117,0.5626004338264465,0.3769599497318268,0.02377079240977764,0.10193108767271042,0.6319763660430908,0.39139848947525024,-0.2595670223236084,0.9034480452537537,0.5656522512435913,0.476715087890625,0.03889257088303566,0.9999513626098633,0.5426214337348938,0.47262588143348694,-0.03896272927522659,0.9999806880950928,0.5599786043167114,0.5439417958259583,0.05356580764055252,0.6428672671318054,0.547070324420929,0.5450852513313293,-0.06197251006960869,0.928023099899292,0.5578805804252625,0.604272723197937,0.1557358354330063,0.7892535924911499,0.5424220561981201,0.6094413995742798,-0.011346163228154182,0.9469873309135437,0.5549847483634949,0.609722375869751,0.16215932369232178,0.5743148326873779,0.5422192811965942,0.6154354810714722,-0.00902070477604866,0.7316030859947205,0.5594831705093384,0.6279287338256836,0.09425128996372223,0.809819221496582,0.5455271601676941,0.6338680386543274,-0.09294964373111725,0.918104887008667,clear
0.5809922218322754,0.3488907814025879,-0.14701054990291595,0.9999481439590454,0.583794116973877,0.3439457416534424,-0.127905935049057,0.9999407529830933,0.5853515267372131,0.3445076048374176,-0.12812058627605438,0.9999233484268188,0.5868640542030334,0.3448721766471863,-0.12803103029727936,0.9999532699584961,0.5783633589744568,0.34281015396118164,-0.14612679183483124,0.9999428987503052,0.5762940049171448,0.3426070809364319,-0.14634208381175995,0.9999418258666992,0.5742824673652649,0.3422577977180481,-0.14644435048103333,0.999948263168335,0.5866202116012573,0.34898698329925537,-0.034034814685583115,0.9999196529388428,0.5698222517967224,0.3448755741119385,-0.11956529319286346,0.9998024106025696,0.5820268392562866,0.3556443452835083,-0.11018836498260498,0.9998711347579956,0.5771801471710205,0.3544671833515167,-0.13622410595417023,0.9998470544815063,0.5894174575805664,0.3883626461029053,0.047892190515995026,0.9999380111694336,0.5565013885498047,0.3708486557006836,-0.15098662674427032,0.9999324083328247,0.5867338180541992,0.4357704222202301,0.06960642337799072,0.6560042500495911,0.5640895962715149,0.3271188735961914,-0.23021292686462402,0.9740561842918396,0.6048498153686523,0.4703481197357178,-0.028165090829133987,0.8958597779273987,0.6127884387969971,0.3233931064605713,-0.27348122000694275,0.9697478413581848,0.60776287317276,0.48149576783180237,-0.04005388915538788,0.890449047088623,0.6241929531097412,0.32979992032051086,-0.31396424770355225,0.9396921396255493,0.6113572120666504,0.47968417406082153,-0.06929022818803787,0.9070931673049927,0.6249448657035828,0.3303108811378479,-0.3046523928642273,0.9355067610740662,0.6091980934143066,0.4748457074165344,-0.04176134988665581,0.8878862261772156,0.621723473072052,0.32940787076950073,-0.2727580964565277,0.8911545276641846,0.5789362192153931,0.47911256551742554,0.0694003626704216,0.9999486207962036,0.5590544939041138,0.479820191860199,-0.06947626918554306,0.9999709129333496,0.5673104524612427,0.5413439869880676,0.22698967158794403,0.24172306060791016,0.5619513392448425,0.5494504570960999,-0.1311221867799759,0.9695408344268799,0.5551608800888062,0.5931323766708374,0.40424633026123047,0.4890523850917816,0.5632871389389038,0.6257534623146057,-0.07992861419916153,0.9591820240020752,0.5459017157554626,0.5981580018997192,0.4176117479801178,0.4366578757762909,0.558337390422821,0.6351040005683899,-0.07744447886943817,0.7998451590538025,0.5643117427825928,0.6175446510314941,0.36989545822143555,0.5979056358337402,0.5786302089691162,0.6497458815574646,-0.16422559320926666,0.9420139789581299,clear
0.5810677409172058,0.3498595356941223,-0.11807288229465485,0.9998487234115601,0.5828388929367065,0.3449138402938843,-0.09952228516340256,0.9998143315315247,0.5841576457023621,0.3452799916267395,-0.09972264617681503,0.9997679591178894,0.5854520797729492,0.34557002782821655,-0.09963449090719223,0.9998667240142822,0.5778142213821411,0.3441564440727234,-0.11624704301357269,0.9998168349266052,0.5758013725280762,0.34410518407821655,-0.11645398288965225,0.999810516834259,0.5738680362701416,0.343953400850296,-0.11654660850763321,0.9998487234115601,0.5844157934188843,0.3493236303329468,-0.011897624470293522,0.9997507929801941,0.56954425573349,0.3467203378677368,-0.08999986201524734,0.9994033575057983,0.5817450881004333,0.35626304149627686,-0.08368965983390808,0.999667763710022,0.5772764682769775,0.3555389940738678,-0.1076260581612587,0.9996084570884705,0.5884962677955627,0.38908377289772034,0.06053601950407028,0.9999157190322876,0.5567022562026978,0.3716084659099579,-0.11645124852657318,0.9998875856399536,0.5873004794120789,0.4353645443916321,0.08158816397190094,0.6153250932693481,0.5642135143280029,0.32563477754592896,-0.16522091627120972,0.9504967331886292,0.6041975617408752,0.46982741355895996,-0.013230261392891407,0.8714024424552917,0.6134307980537415,0.3240022659301758,-0.17994928359985352,0.949982225894928,0.6075301766395569,0.48034077882766724,-0.02403964474797249,0.8597800135612488,0.6243118047714233,0.3297969698905945,-0.2134915292263031,0.9070913791656494,0.6104430556297302,0.4791187644004822,-0.05197904631495476,0.8794718980789185,0.6246653199195862,0.33025074005126953,-0.20604558289051056,0.9006421566009521,0.6082937717437744,0.4743010997772217,-0.026144912466406822,0.8580054044723511,0.6219332814216614,0.3294616937637329,-0.17925429344177246,0.8505988717079163,0.5784187912940979,0.4793950021266937,0.06190354749560356,0.9999394416809082,0.5577735304832458,0.4800615906715393,-0.06198595091700554,0.999963641166687,0.5668471455574036,0.5413928031921387,0.19610361754894257,0.25370803475379944,0.560678243637085,0.549500584602356,-0.12662547826766968,0.9502270221710205,0.555709719657898,0.5910490155220032,0.36832472681999207,0.4535073935985565,0.5626668334007263,0.6234936714172363,-0.07376062124967575,0.9443303942680359,0.5469052195549011,0.603952169418335,0.38162970542907715,0.3466744124889374,0.5589008927345276,0.6332526206970215,-0.07098030298948288,0.716160237789154,0.5611729025840759,0.6157988905906677,0.33292263746261597,0.5541665554046631,0.5775706768035889,0.6488432884216309,-0.15698224306106567,0.9206000566482544,clear
0.5794360637664795,0.34618639945983887,-0.12067486345767975,0.9999257326126099,0.58303302526474,0.34194082021713257,-0.1017504334449768,0.9999016523361206,0.5848798751831055,0.34247851371765137,-0.10195322334766388,0.9998641014099121,0.586698055267334,0.3428615927696228,-0.10187076032161713,0.9999227523803711,0.5774420499801636,0.34068483114242554,-0.11714808642864227,0.9999098777770996,0.5754817128181458,0.34051162004470825,-0.11735917627811432,0.9999058246612549,0.5735720992088318,0.3402319550514221,-0.11745665967464447,0.999923825263977,0.5872827172279358,0.34704160690307617,-0.01232784241437912,0.9998469352722168,0.5696438550949097,0.3430929183959961,-0.08466051518917084,0.9996533393859863,0.580846905708313,0.3527067005634308,-0.08598916232585907,0.9998120665550232,0.5754805207252502,0.35142847895622253,-0.10820598900318146,0.9997852444648743,0.5917150378227234,0.3879105746746063,0.06152691692113876,0.9999262094497681,0.5540717244148254,0.3703179359436035,-0.11629857867956161,0.999925971031189,0.5897204279899597,0.4335787892341614,0.08464211225509644,0.640006422996521,0.5630768537521362,0.3264351487159729,-0.19466404616832733,0.9689211249351501,0.6053889393806458,0.46976155042648315,-0.002549787750467658,0.8658403754234314,0.6127970814704895,0.32391268014907837,-0.24016603827476501,0.9617710113525391,0.6074337363243103,0.48165422677993774,-0.013190770521759987,0.8529966473579407,0.624506413936615,0.32949990034103394,-0.2782219350337982,0.921284556388855,0.6106764078140259,0.48026570677757263,-0.04119439795613289,0.8739578723907471,0.6253973841667175,0.33041179180145264,-0.26948457956314087,0.9161693453788757,0.6085900664329529,0.4749649167060852,-0.015274114906787872,0.8500182032585144,0.6220906376838684,0.3297420144081116,-0.23963062465190887,0.8677465319633484,0.5786623954772949,0.4766329824924469,0.06239405274391174,0.9999393224716187,0.5583763718605042,0.4773259162902832,-0.062498100101947784,0.9999653100967407,0.5670629739761353,0.5398781895637512,0.17968742549419403,0.1658315658569336,0.5614718198776245,0.5476110577583313,-0.13126535713672638,0.9091137647628784,0.5560427308082581,0.5937336087226868,0.3359040915966034,0.3241245150566101,0.5624592900276184,0.6249501705169678,-0.08728959411382675,0.894861102104187,0.5459192395210266,0.6094396114349365,0.3470000624656677,0.2794768810272217,0.5575783848762512,0.6339753270149231,-0.08595184236764908,0.614090085029602,0.5639007687568665,0.6175607442855835,0.2911701202392578,0.43822619318962097,0.5779204368591309,0.6495485305786133,-0.17753805220127106,0.8677387237548828,clear
0.5579865574836731,0.5718560218811035,0.011651174165308475,0.980441689491272,0.5608172416687012,0.5755852460861206,0.01785079389810562,0.9762943387031555,0.5619920492172241,0.5750752091407776,0.017751017585396767,0.962658166885376,0.5630260705947876,0.5742999315261841,0.017772966995835304,0.9786942005157471,0.5598742961883545,0.5769913792610168,0.0024942231830209494,0.9862029552459717,0.5599622130393982,0.5773686170578003,0.0023147270549088717,0.9853078126907349,0.5601246356964111,0.577867329120636,0.002243943512439728,0.9905142784118652,0.5708131194114685,0.5705342888832092,0.048584334552288055,0.9784568548202515,0.5659727454185486,0.575607419013977,-0.02211044169962406,0.9785889983177185,0.5619767308235168,0.5661826729774475,0.02687261626124382,0.9743675589561462,0.560767650604248,0.5678647756576538,0.005254104733467102,0.9773046970367432,0.5886584520339966,0.5425906181335449,0.0824921503663063,0.9981610178947449,0.5684359073638916,0.5575563907623291,-0.05819384381175041,0.9978815913200378,0.5795547962188721,0.5492510795593262,0.06866288185119629,0.06375118345022202,0.5610989928245544,0.5972672700881958,-0.12137679755687714,0.8838194608688354,0.5753015875816345,0.5611705183982849,-0.0026651876978576183,0.2261478453874588,0.5657274127006531,0.6322577595710754,-0.13567975163459778,0.9287106990814209,0.576382040977478,0.5632849931716919,-0.010256594978272915,0.2993372082710266,0.5673240423202515,0.6419516801834106,-0.15699182450771332,0.895649254322052,0.575905442237854,0.5649523138999939,-0.02120470628142357,0.2993221879005432,0.5688955783843994,0.6417937874794006,-0.14971305429935455,0.8774404525756836,0.5745735764503479,0.5651576519012451,-0.009003624320030212,0.2474045604467392,0.5692840218544006,0.6392807960510254,-0.1346094310283661,0.7997311353683472,0.5728334188461304,0.45547446608543396,0.04130645841360092,0.999808132648468,0.5590343475341797,0.46048837900161743,-0.04152877256274223,0.9998431205749512,0.5602465271949768,0.3793199360370636,0.001077734399586916,0.4619695842266083,0.5498495101928711,0.3795109987258911,-0.1185775026679039,0.8538196086883545,0.5599954724311829,0.30348870158195496,-0.02365797944366932,0.8163501024246216,0.5515097975730896,0.30462634563446045,-0.14748956263065338,0.9293159246444702,0.5558350682258606,0.28763800859451294,-0.029851708561182022,0.8043776154518127,0.5529460906982422,0.28802454471588135,-0.15262740850448608,0.8236081004142761,0.562886118888855,0.2770659625530243,-0.0939725935459137,0.7443232536315918,0.5469047427177429,0.27640220522880554,-0.22023756802082062,0.8338143825531006,clear
